matID,P,A,S,S_category,C,NODFst,N_lowHigh,NODFc,rho_mean0,rho_mean1,fPersP0,fPersP1,criterion_check0,criterion_check1
1087,51,154,205,3,0.076394,0.11517,0,0.86150071,0.0510025731797922,0.051330684085163,0.764705882352941,0.882352941176471,1,1
1088,55,152,207,3,0.073445,0.1366,0,0.880618137,0.0491036336488379,0.0499024667987633,0.818181818181818,0.890909090909091,1,1
1089,61,146,207,3,0.07669,0.20728,1,0.930988984,0.0492451394999352,0.0499074445074971,0.688524590163934,0.770491803278688,1,1
1090,52,151,203,3,0.073994,0.69832,1,1.598067128,0.0487974340230398,0.0492518411204871,0.788461538461538,0.903846153846154,1,1
1091,62,146,208,3,0.073464,0.17262,0,0.896607046,0.049180059501818,0.0504651770634303,0.741935483870968,0.790322580645161,1,1
1092,47,156,203,3,0.06874,0.091977,0,0.900092228,0.0493125309183512,0.0494611624184758,0.936170212765957,0.978723404255319,1,1
1093,62,145,207,3,0.073081,0.52726,1,1.290723448,0.0492001685873465,0.0494322545554538,0.612903225806452,0.806451612903226,1,1
1094,45,155,200,3,0.074265,0.49899,1,1.35976117,0.0501769812973026,0.0502605914438747,0.844444444444444,0.955555555555556,1,1
1095,64,143,207,3,0.069165,0.26699,1,0.997485058,0.0490616381357757,0.0492533796243539,0.59375,0.796875,1,1
1096,44,153,197,3,0.07041,0.38297,1,1.246408492,0.0506777590493227,0.0512108502582416,0.931818181818182,0.977272727272727,1,1
1097,52,154,206,3,0.077048,0.1222,0,0.86867589,0.0490208738542178,0.0495043431429047,0.730769230769231,0.865384615384615,1,1
1098,43,154,197,3,0.076412,0.16135,0,0.975419642,0.0496369726134778,0.0494882813499119,0.906976744186046,1,1,1
1099,42,158,200,3,0.079566,0.034652,0,0.815028566,0.0495987258636959,0.0500202245698685,0.952380952380952,0.976190476190476,1,1
1100,44,160,204,3,0.076136,0.39566,1,1.245543097,0.0492149614002182,0.0492942722678599,0.795454545454545,0.977272727272727,1,1
1101,49,148,197,3,0.070325,-0.092793,0,0.690247582,0.0491229016809653,0.0492243906024661,0.918367346938776,0.918367346938776,1,1
1102,46,154,200,3,0.070299,-0.066464,0,0.723736527,0.0500204453283809,0.0498125121651487,0.891304347826087,0.978260869565217,1,1
1103,54,148,202,3,0.069319,-0.13112,0,0.630910501,0.0483350932191588,0.0493493607712314,0.888888888888889,0.814814814814815,1,1
1104,49,150,199,3,0.070748,-0.11463,0,0.662541144,0.0501764456623299,0.0505453431140118,0.877551020408163,0.877551020408163,1,1
1105,41,155,196,3,0.071282,-0.05182,0,0.765437393,0.0499543852310975,0.050141716714094,0.975609756097561,1,1,1
1106,66,139,205,3,0.067146,-0.030873,0,0.691686108,0.0483592441046141,0.049513408766683,0.651515151515151,0.712121212121212,1,1
1107,59,142,201,3,0.069587,-0.097417,0,0.642434168,0.0486791159390564,0.0502877513645621,0.813559322033898,0.745762711864407,1,1
1108,54,145,199,3,0.070626,-0.041624,0,0.708258589,0.0491335557319644,0.0501210764127543,0.87037037037037,0.814814814814815,1,1
1109,42,153,195,3,0.07314,-0.057401,0,0.748339308,0.0489001596531242,0.0490130611124734,0.976190476190476,1,1,1
1110,42,151,193,3,0.073478,-0.067691,0,0.740526849,0.0492511171206401,0.0494400980016675,0.976190476190476,1,1,1
1111,65,138,203,3,0.068785,-0.075126,0,0.648657302,0.0480900937903695,0.0497925583234819,0.661538461538462,0.630769230769231,1,1
1112,52,147,199,3,0.070513,-0.065717,0,0.695717353,0.0497270157745854,0.0503903518730051,0.846153846153846,0.865384615384615,1,1
1113,44,154,198,3,0.070838,-0.084962,0,0.716764411,0.0491201868973205,0.0493133062872823,0.977272727272727,0.977272727272727,1,1
1114,44,153,197,3,0.071598,-0.070525,0,0.728227845,0.0494075721772984,0.0496255684389042,0.954545454545455,1,1,1
1115,55,146,201,3,0.069738,-0.10381,0,0.652934608,0.0489342220916929,0.0499585616091118,0.836363636363636,0.818181818181818,1,1
1116,66,139,205,3,0.067364,-0.077224,0,0.650735689,0.0486010467688405,0.0493584554457996,0.696969696969697,0.696969696969697,1,1
1117,40,154,194,3,0.07289,-0.09615,0,0.722064746,0.0491322960191647,0.0492615683974399,0.975,1,1,1
1118,66,138,204,3,0.067852,-0.07854,0,0.643503108,0.0485038656894004,0.0498456629540094,0.727272727272727,0.681818181818182,1,1
1119,55,148,203,3,0.068673,-0.088685,0,0.666033735,0.0503245590055177,0.0510122158687251,0.818181818181818,0.854545454545454,1,1
1120,43,151,194,3,0.071308,-0.051599,0,0.751278705,0.0498257577251865,0.0498859662073817,0.906976744186046,0.976744186046512,1,1
1121,44,148,192,3,0.073557,-0.097553,0,0.699772283,0.0495747107107023,0.0495768201785195,0.954545454545455,0.977272727272727,1,1
1122,45,155,200,3,0.070394,-0.066706,0,0.727872636,0.049047739532086,0.0489426564928273,0.911111111111111,1,1,1
1123,46,154,200,3,0.070017,-0.080686,0,0.713579949,0.0498240032169108,0.0498471639202783,0.91304347826087,1,1,1
1124,40,155,195,3,0.071613,-0.12027,0,0.707662826,0.0494788229823519,0.0495979847962682,1,1,1,1
1125,44,158,202,3,0.069764,-0.084497,0,0.717454599,0.0489815294731515,0.0490284594265772,0.840909090909091,0.954545454545455,1,1
1126,51,151,202,3,0.069342,-0.040577,0,0.726860252,0.0490042417693089,0.048886361779414,0.882352941176471,0.92156862745098,1,1
1127,47,152,199,3,0.069989,-0.091207,0,0.702850174,0.0485407736765901,0.0485262045794877,0.957446808510638,1,1,1
1128,58,146,204,3,0.067903,-0.082018,0,0.662391452,0.0487096023963666,0.0495968237712602,0.844827586206897,0.793103448275862,1,1
1129,60,144,204,3,0.067477,-0.045003,0,0.690223727,0.0484342531301397,0.0496725927653268,0.75,0.75,1,1
1130,60,140,200,3,0.069167,-0.054041,0,0.677962443,0.0493950840673615,0.0502855724163412,0.766666666666667,0.8,1,1
1131,48,154,202,3,0.06967,-0.088853,0,0.690001198,0.0496976036387673,0.050276407997771,0.958333333333333,0.916666666666667,1,1
1132,54,148,202,3,0.06982,-0.057379,0,0.695161792,0.0493239549485822,0.0503243363641502,0.851851851851852,0.814814814814815,1,1
1133,44,151,195,3,0.071945,-0.049506,0,0.747328343,0.0486092286647054,0.0488592279668634,0.977272727272727,0.977272727272727,1,1
1134,51,149,200,3,0.070009,-0.047125,0,0.719322356,0.0503130730520856,0.0508857832309151,0.901960784313726,0.901960784313726,1,1
1135,41,150,191,3,0.073171,-0.14439,0,0.678215714,0.0501442492959397,0.0502577926658912,1,1,1,1
1136,58,145,203,3,0.069084,-0.060002,0,0.683129281,0.0484994311154059,0.0502182775601841,0.827586206896552,0.758620689655172,1,1
1137,64,138,202,3,0.069407,-0.075912,0,0.649081408,0.048820325102379,0.0498425761855463,0.71875,0.671875,1,1
1138,59,146,205,3,0.067564,-0.082818,0,0.656949548,0.0491570694389727,0.0498541915257306,0.76271186440678,0.796610169491525,1,1
1139,43,158,201,3,0.069767,-0.089265,0,0.720021148,0.0492448184894941,0.0495294447347376,0.976744186046512,0.953488372093023,1,1
1140,58,138,196,3,0.071839,-0.10654,0,0.636763239,0.0499400001323229,0.0511179651590106,0.810344827586207,0.724137931034483,1,1
1141,52,149,201,3,0.069179,-0.055597,0,0.705454779,0.0492485929349766,0.0495786242070804,0.865384615384615,0.884615384615385,1,1
1142,66,136,202,3,0.069853,-0.083939,0,0.635100809,0.0493712084844423,0.0495535675510528,0.696969696969697,0.727272727272727,1,1
1143,64,140,204,3,0.068527,-0.076689,0,0.646500145,0.0487783086871997,0.0489704461838325,0.734375,0.734375,1,1
1144,43,148,191,3,0.074167,-0.10518,0,0.697410576,0.0487759787951848,0.0488976160898765,0.953488372093023,1,1,1
1145,49,150,199,3,0.069932,-0.096822,0,0.681950168,0.0490653469211188,0.0492032027907596,0.877551020408163,0.897959183673469,1,1
1146,48,152,200,3,0.06949,-0.11331,0,0.669949257,0.0489265540420925,0.0487438514757832,0.916666666666667,0.958333333333333,1,1
1147,47,154,201,3,0.06908,-0.064045,0,0.72260465,0.0495985239133434,0.0497429094506944,0.957446808510638,0.957446808510638,1,1
1148,58,146,204,3,0.067785,-0.094442,0,0.656318503,0.0489405402366995,0.0500863843101129,0.810344827586207,0.775862068965517,1,1
1149,53,147,200,3,0.070594,-0.060755,0,0.699670423,0.0482316128232099,0.0481568888078237,0.886792452830189,0.924528301886792,1,1
1150,60,143,203,3,0.069231,-0.065652,0,0.670091827,0.0491479720559266,0.0506297984802261,0.766666666666667,0.733333333333333,1,1
1151,55,147,202,3,0.069017,-0.085324,0,0.66929725,0.0491381491299817,0.0502263092430145,0.8,0.8,1,1
1152,54,148,202,3,0.069945,-0.080842,0,0.669498315,0.0497191861836277,0.0504991035707416,0.814814814814815,0.851851851851852,1,1
1153,41,150,191,3,0.072846,-0.059424,0,0.761749329,0.0492520641621654,0.0492070659228862,0.951219512195122,1,1,1
1154,56,146,202,3,0.06886,-0.079316,0,0.674312587,0.0484885010338427,0.0488207837051841,0.767857142857143,0.857142857142857,1,1
1155,45,154,199,3,0.069841,-0.040923,0,0.757637338,0.0499533588896012,0.0499967311038582,0.911111111111111,0.977777777777778,1,1
1156,60,144,204,3,0.068866,-0.11163,0,0.627442351,0.0495689006885246,0.0496271059997259,0.733333333333333,0.766666666666667,1,1
1157,42,152,194,3,0.072995,-0.095648,0,0.71194349,0.0496168484404026,0.0497555807685518,1,1,1,1
1158,54,150,204,3,0.068272,-0.10892,0,0.655814746,0.0482135729307878,0.0488659332951795,0.851851851851852,0.833333333333333,1,1
1159,49,152,201,3,0.069817,-0.032916,0,0.739835893,0.0493780664348988,0.0494457364008875,0.877551020408163,0.918367346938776,1,1
1160,60,141,201,3,0.069149,-0.066969,0,0.668463779,0.048351860940362,0.0496758770930642,0.783333333333333,0.716666666666667,1,1
1161,59,145,204,3,0.068381,-0.082113,0,0.656048249,0.0490185136419986,0.0496086165328021,0.830508474576271,0.813559322033898,1,1
1162,54,151,205,3,0.067819,-0.030723,0,0.720965749,0.0486263410004931,0.0484385710697113,0.851851851851852,0.925925925925926,1,1
1163,42,145,187,3,0.076847,-0.10055,0,0.701062997,0.0496227722642719,0.0499406589813191,0.976190476190476,0.976190476190476,1,1
1164,65,140,205,3,0.068791,-0.067831,0,0.653981015,0.0484146582789011,0.0495897700685468,0.723076923076923,0.676923076923077,1,1
1165,47,156,203,3,0.068331,-0.077925,0,0.70766099,0.0492483039671694,0.0495068829417003,0.957446808510638,0.978723404255319,1,1
1166,57,146,203,3,0.069575,-0.095151,0,0.650395123,0.0485167164534956,0.0491807696887557,0.824561403508772,0.842105263157895,1,1
1167,49,150,199,3,0.06966,-0.02355,0,0.747563359,0.0496185270184811,0.0499195419705938,0.918367346938776,0.938775510204082,1,1
1168,52,147,199,3,0.069859,-0.050655,0,0.71193702,0.0495557103681756,0.0503805811914918,0.884615384615385,0.884615384615385,1,1
1169,45,153,198,3,0.070007,-0.075018,0,0.721331165,0.0500511013587517,0.0499750657690131,0.933333333333333,1,1,1
1170,48,153,201,3,0.0689,-0.055005,0,0.729061394,0.0493920057967002,0.0491864893273468,0.895833333333333,0.979166666666667,1,1
1171,61,142,203,3,0.068114,-0.047211,0,0.686017723,0.0496984936037634,0.0508802845356856,0.737704918032787,0.754098360655738,1,1
1172,40,155,195,3,0.072581,-0.065239,0,0.753341772,0.0516319167402275,0.0519652594718494,0.975,0.95,1,1
1173,44,154,198,3,0.070543,-0.064135,0,0.738389909,0.0493046733702112,0.0494789056726384,0.954545454545455,1,1,1
1174,45,155,200,3,0.070681,-0.11338,0,0.687275808,0.0490853633250533,0.0493089384839658,0.977777777777778,0.977777777777778,1,1
1175,65,140,205,3,0.067363,-0.087783,0,0.642151919,0.04764886222235,0.0498686322631622,0.753846153846154,0.707692307692308,1,1
1176,40,158,198,3,0.070411,-0.074575,0,0.753233267,0.0500151553495249,0.0501614587101804,0.975,1,1,1
1177,58,146,204,3,0.068493,-0.12477,0,0.62124862,0.0496834110918836,0.0501488017646721,0.827586206896552,0.827586206896552,1,1
1178,64,141,205,3,0.068373,-0.025965,0,0.693890213,0.0491608557017165,0.0491935273775379,0.71875,0.75,1,1
1179,42,152,194,3,0.072525,-0.04355,0,0.769362361,0.0496417875773965,0.049599018852854,0.904761904761905,0.976190476190476,1,1
1180,61,139,200,3,0.070763,-0.060514,0,0.667791027,0.0488052697676393,0.0492892630929766,0.721311475409836,0.721311475409836,1,1
1181,45,149,194,3,0.072483,-0.07949,0,0.71201182,0.0497273069110647,0.0501954331191526,0.888888888888889,0.933333333333333,1,1
1182,64,141,205,3,0.067043,-0.054802,0,0.672377767,0.0493251934911384,0.0495943505827366,0.671875,0.75,1,1
1183,63,139,202,3,0.069088,-0.079693,0,0.65285373,0.0487248069221995,0.0502085601862864,0.714285714285714,0.682539682539683,1,1
1184,45,149,194,3,0.072334,-0.070271,0,0.719254164,0.0503371235264687,0.0505607293630517,0.933333333333333,0.977777777777778,1,1
1185,53,148,201,3,0.070755,-0.069818,0,0.687870386,0.0496333916740323,0.0505105054355096,0.867924528301887,0.849056603773585,1,1
1186,51,147,198,3,0.071895,-0.08843,0,0.675364262,0.0487794431599648,0.0496035039774538,0.882352941176471,0.862745098039216,1,1
1187,49,150,199,3,0.069252,-0.12325,0,0.664560672,0.0489849081509194,0.0496311411173861,0.938775510204082,0.897959183673469,1,1
1188,44,159,203,3,0.068325,-0.082659,0,0.721022973,0.0492970676422915,0.0496312765074784,0.954545454545455,0.977272727272727,1,1
1189,59,143,202,3,0.069219,-0.09644,0,0.645318076,0.0496370087163322,0.0507042208933556,0.76271186440678,0.728813559322034,1,1
1190,41,154,195,3,0.071587,-0.04864,0,0.768420714,0.0497197554650524,0.0501436901789012,0.926829268292683,0.975609756097561,1,1
1191,40,158,198,3,0.070411,-0.10682,0,0.722869695,0.0494970084607095,0.0494476756354832,0.975,1,1,1
1192,42,156,198,3,0.070513,-0.083286,0,0.73307571,0.0483798744312957,0.0485271275196918,0.976190476190476,1,1,1
1193,43,160,203,3,0.068459,-0.087019,0,0.732554197,0.0496161276706484,0.049691552307451,0.906976744186046,0.976744186046512,1,1
1194,44,154,198,3,0.069953,-0.11438,0,0.693135982,0.0495870095081003,0.0500009744689691,0.977272727272727,0.954545454545455,1,1
1195,44,153,197,3,0.070707,-0.092104,0,0.70711826,0.0495129092585281,0.0493866568294158,0.931818181818182,1,1,1
1196,44,150,194,3,0.071818,-0.10251,0,0.704441671,0.0497842548009238,0.0499228475150102,0.977272727272727,1,1,1
1197,46,155,201,3,0.069144,-0.09113,0,0.707750516,0.05031028997709,0.0505550027460135,0.956521739130435,0.934782608695652,1,1
1198,46,157,203,3,0.069371,-0.083272,0,0.706630207,0.0502099683827754,0.0504083825950626,0.978260869565217,0.956521739130435,1,1
1199,52,151,203,3,0.069536,-0.079091,0,0.685585141,0.0504783822280559,0.0512618865232099,0.923076923076923,0.884615384615385,1,1
1200,46,151,197,3,0.071408,-0.1241,0,0.670148869,0.0492039816264199,0.0496945392461149,0.978260869565217,0.934782608695652,1,1
